condition,phase,method,target_name,target_surface,target_token_id,target_tier,ant_L7,spider_L7,ant_L22,spider_L22,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,output_kl_from_clean,top_token,top_token_id,causal_flip,strong_reproduction,semantic_coherence,all_coordinate_signs_valid,total_residual_delta_norm,total_normalized_residual_delta_norm,L7_P16_delta_norm,L22_P16_delta_norm,L22_P21_delta_norm,L7_P16_sae_cosine,L22_P16_sae_cosine,L22_P21_sae_cosine
secondary_grid_wasp_a0.0625_s0.0625,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.0625,0.0625,0.0625,0.0625,8.312460977322189e-07,0.9996601343154907,0.00033534862450324,-14.000000015992907,0.0007046574610285461, Eight,38923,False,False,True,True,4923.085895719248,0.14508300335718355,966.093505859375,3809.83984375,2964.55029296875,0.00675673084333539,0.009693870320916176,0.08821676671504974
secondary_grid_wasp_a0.0625_s0.125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.0625,0.125,0.0625,0.125,2.8871506856376072e-06,0.9947732090950012,0.005220090504735708,-12.749999965743898,0.024815738201141357, Eight,38923,False,False,True,True,8670.884691703854,0.24026750517439185,1485.942626953125,6150.59521484375,5928.439453125,0.005833187140524387,0.013551225885748863,0.08824595808982849
secondary_grid_wasp_a0.0625_s0.25,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.0625,0.25,0.0625,0.25,7.707924851274583e-06,0.9770069718360901,0.02297700196504593,-11.750000065903546,0.14342941343784332, Eight,38923,False,False,False,True,16873.072524343122,0.4487935844159009,2607.760986328125,11720.9755859375,11854.06640625,0.005054370500147343,0.015023401007056236,0.08830451965332031
secondary_grid_wasp_a0.0625_s0.5,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.0625,0.5,0.0625,0.5,4.1945088014472276e-05,0.9239020347595215,0.07583849132061005,-9.999999987388913,0.5685461759567261, Eight,38923,False,False,False,False,33662.459157528305,0.8774351727255154,4917.39404296875,23379.486328125,23714.552734375,0.004430381581187248,0.01535593532025814,0.08826983720064163
secondary_grid_wasp_a0.0625_s1,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.0625,1.0,0.0625,1.0,2.5799467039178126e-05,0.7296745181083679,0.26843228936195374,-10.250000013773967,2.3988444805145264, Eight,38923,False,False,False,False,67479.11714600462,1.7415576907605574,9573.75,47007.31640625,47456.15625,0.004084326792508364,0.015500291250646114,0.08825034648180008
secondary_grid_wasp_a0.125_s0,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.0,0.125,0.0,1.7603200603844016e-06,0.9999850988388062,3.7265976970957126e-06,-13.250000011684019,6.290965393418446e-05, Eight,38923,False,False,True,True,6043.347813711451,0.1767511991988997,1167.5013427734375,5929.501953125,0.0,0.007263120263814926,-0.0028698942624032497,0.0
secondary_grid_wasp_a0.125_s0.03125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.03125,0.125,0.03125,1.0674814348021755e-06,0.9997915625572205,0.00020342595234978944,-13.750000024111998,0.00033653571153990924, Eight,38923,False,False,True,True,6181.753574137981,0.18898418620769167,1304.2574462890625,5857.97265625,1482.27734375,0.007344340439885855,0.0009418074041604996,0.08819638937711716
secondary_grid_wasp_a0.125_s0.0625,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.0625,0.125,0.0625,1.2995184988540132e-05,0.9990687966346741,0.0009110327810049057,-11.250000017404771,0.002832291880622506, Eight,38923,False,False,True,True,6987.993988180178,0.21451731741455787,1485.99072265625,6151.52099609375,2963.558837890625,0.007217535749077797,0.004704001359641552,0.0882454663515091
secondary_grid_wasp_a0.125_s0.125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.125,0.125,0.125,1.658955261518713e-05,0.9932852983474731,0.0066927033476531506,-11.000000074574778,0.033548470586538315, Eight,38923,False,False,True,True,9844.876371627954,0.29016349538473085,1932.419189453125,7617.86962890625,5929.19970703125,0.006676884368062019,0.00985032506287098,0.09092360734939575
secondary_grid_wasp_a0.125_s0.25,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.25,0.125,0.25,2.0951911210431717e-05,0.9769881963729858,0.02297656051814556,-10.749999980014948,0.1435423344373703, Eight,38923,False,False,False,True,17344.02290047862,0.48056221343542754,2971.75390625,12306.8544921875,11854.330078125,0.005840248428285122,0.011537443846464157,0.08826892822980881
secondary_grid_wasp_a0.125_s0.5,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,0.5,0.125,0.5,4.1055336623685434e-05,0.9043039083480835,0.0953129306435585,-9.99999993421703,0.7382697463035583, Eight,38923,False,False,False,True,33745.22742069056,0.8975886744626196,5215.78515625,23430.451171875,23718.134765625,0.0049549913965165615,0.013933708891272545,0.08831145614385605
secondary_grid_wasp_a0.125_s1,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.125,1.0,0.125,1.0,3.952287443098612e-05,0.6779844760894775,0.32025718688964844,-9.750000066224919,2.921525716781616, Eight,38923,False,False,False,False,67351.11009762662,1.7553737351360954,9835.7080078125,46769.859375,47455.359375,0.004395290277898312,0.015374330803751945,0.08823413401842117
secondary_grid_wasp_a0.25_s0,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.0,0.25,0.0,1.3709449149246211e-06,0.9999896287918091,4.785068085766397e-06,-13.499999965685971,1.8893171727540903e-05, Eight,38923,False,False,True,True,12086.80891410723,0.3535611943287307,2335.787353515625,11858.96484375,0.0,0.007315061520785093,-0.0029898923821747303,0.0
secondary_grid_wasp_a0.25_s0.03125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.03125,0.25,0.03125,1.1245510478374854e-07,0.9992884397506714,0.0007096690824255347,-15.999999950011418,0.0019706683233380318, Eight,38923,False,False,True,False,12041.137154585664,0.36195624223196493,2458.843994140625,11693.7861328125,1482.71240234375,0.007337271701544523,-0.001027519814670086,0.08825130015611649
secondary_grid_wasp_a0.25_s0.0625,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.0625,0.25,0.0625,3.517123332130723e-05,0.9947319030761719,0.00521987397223711,-10.250000022394394,0.025053419172763824, Eight,38923,False,False,True,True,12362.26935645504,0.37796099013416373,2608.654541015625,11714.40625,2965.351806640625,0.007394962944090366,0.000869820243678987,0.0882936641573906
secondary_grid_wasp_a0.25_s0.125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.125,0.25,0.125,3.5243425372755155e-05,0.9967736601829529,0.0031725121662020683,-10.250000004676897,0.013804522342979908, Eight,38923,False,False,True,True,13977.797040092879,0.4290465089761245,2971.793701171875,12303.306640625,5930.92724609375,0.007156552281230688,0.00472433865070343,0.08819116652011871
secondary_grid_wasp_a0.25_s0.25,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.25,0.25,0.25,4.475737296161242e-05,0.9858466982841492,0.014062347821891308,-9.999999953014791,0.08144271373748779, Eight,38923,False,False,False,True,19692.869458684276,0.5803469615334198,3864.4697265625,15241.0654296875,11856.8505859375,0.006686411798000336,0.009761740453541279,0.08830982446670532
secondary_grid_wasp_a0.25_s0.5,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,0.5,0.25,0.5,8.688058005645871e-05,0.9039546847343445,0.0952761173248291,-9.249999977923677,0.7431606650352478, Eight,38923,False,False,False,True,34676.6613756342,0.9609000245442807,5942.89404296875,24591.623046875,23715.078125,0.0057652797549963,0.013582790270447731,0.08826158940792084
secondary_grid_wasp_a0.25_s1,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.25,1.0,0.25,1.0,8.993651863420382e-05,0.7287631630897522,0.26809701323509216,-9.000000006096426,2.4150917530059814, Eight,38923,False,False,False,True,67479.18172675857,1.795050229014278,10432.52734375,46822.20703125,47458.2265625,0.004971400368958712,0.014968056231737137,0.08860189467668533
secondary_grid_wasp_a0.5_s0,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.0,0.5,0.0,5.043451665187604e-07,0.9999949932098389,2.260318069602363e-06,-14.499999942274082,1.6080504792626016e-05, Eight,38923,False,False,True,True,24171.437394288634,0.7070439365789343,4670.95166015625,23715.830078125,0.0,0.007225524168461561,-0.002941661747172475,0.0
secondary_grid_wasp_a0.5_s0.03125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.03125,0.5,0.03125,8.758017600030144e-08,0.9992890357971191,0.0007096694898791611,-16.24999994892272,0.001971522578969598, Eight,38923,False,False,True,False,24010.68486430693,0.713087155252527,4786.423828125,23482.017578125,1482.560302734375,0.007268739864230156,-0.001944883493706584,0.08816555142402649
secondary_grid_wasp_a0.5_s0.0625,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.0625,0.5,0.0625,3.505186759866774e-05,0.9913559556007385,0.008576909080147743,-10.250000041211623,0.04547998309135437, Eight,38923,False,False,True,False,24070.150041448665,0.7237512897318218,4917.92919921875,23375.123046875,2964.745849609375,0.007289531175047159,-0.0010015356820076704,0.0882222130894661
secondary_grid_wasp_a0.5_s0.125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.125,0.5,0.125,4.515916953096166e-05,0.994696855545044,0.005219690036028624,-9.999999952296461,0.02538846619427204, Eight,38923,False,False,True,True,24722.48578671717,0.7558438224851932,5216.67333984375,23426.49609375,5931.85498046875,0.007268209010362625,0.000884684850461781,0.08817359060049057
secondary_grid_wasp_a0.5_s0.25,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.25,0.5,0.25,5.77872633584775e-05,0.9912959337234497,0.008576390333473682,-9.749999995772573,0.04604316130280495, Eight,38923,False,False,True,True,27949.10461655664,0.8579678476290414,5943.17822265625,24600.94140625,11858.53125,0.00711964862421155,0.004723759368062019,0.08829179406166077
secondary_grid_wasp_a0.5_s0.5,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,0.5,0.5,0.5,9.148011304205284e-05,0.9518108367919922,0.04738787189126015,-9.249999988324939,0.3406355679035187, Eight,38923,False,False,False,True,39383.23568450948,1.1607565648740343,7730.30859375,30478.865234375,23713.294921875,0.006575475446879864,0.009793248027563095,0.08828581869602203
secondary_grid_wasp_a0.5_s1,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,0.5,1.0,0.5,1.0,7.836232543922961e-05,0.815325915813446,0.18192380666732788,-9.249999939997572,1.5675890445709229, Eight,38923,False,False,False,True,69374.98259126947,1.922331675458212,11888.4931640625,49183.78515625,47460.5859375,0.005782805383205414,0.013530302792787552,0.08823579549789429
secondary_grid_wasp_a1_s0,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,1.0,0.0,1.0,0.0,6.475922873505624e-07,0.9999954700469971,2.26031920647074e-06,-14.249999994838971,1.5680796423112042e-05, Eight,38923,False,False,True,True,48327.44617184281,1.4140977499926306,9345.2607421875,47415.2734375,0.0,0.007235032506287098,-0.002899627899751067,0.0
secondary_grid_wasp_a1_s0.03125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,1.0,0.03125,1.0,0.03125,6.815348996269677e-08,0.9984976053237915,0.0015011803479865193,-16.499999945694736,0.005275577772408724, Eight,38923,False,False,True,False,48144.981074615745,1.419509500102007,9457.1201171875,47183.73828125,1482.2022705078125,0.007243163883686066,-0.002456255257129669,0.08803030848503113
secondary_grid_wasp_a1_s0.0625,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,1.0,0.0625,1.0,0.0625,3.505116910673678e-05,0.9913361072540283,0.008576737716794014,-10.249999947178356,0.045700423419475555, Eight,38923,False,False,True,False,48038.05723021639,1.4266870561850509,9576.40625,46980.34375,2965.583740234375,0.007234117016196251,-0.0024251965805888176,0.08813852816820145
secondary_grid_wasp_a1_s0.125,secondary_grid,additive,wasp, wasp,186153,insect_surrogate,1.0,0.125,1.0,0.125,2.746690734056756e-05,0.9974744915962219,0.002472492167726159,-10.49999994447633,0.01026181597262621, Eight,38923,False,False,True,False,48148.0662709779,1.4477458988504581,9837.576171875,46758.02734375,5928.34375,0.007275950629264116,-0.0009760723914951086,0.0883641466498375
