scope,tested_layers,spider_feature_ids,spider_positions,ant_feature_ids,ant_positions,spider_suppression,ant_factor,overdrive,control,success,spider_targets,ant_targets,operation_delta_norms,total_delta_norm,top_token,top_probability,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,other_top_tokens
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,0.25,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[455.77888107299805, 90.10985374450684]","[371.17919921875, 347.80419921875, 112.54872131347656, 455.7789306640625, 90.10985565185547]",698.0424008031615, Eight,0.999985933303833,1.8553653546860005e-07,0.999985933303833,1.3007114830543287e-05,-15.499999950793198,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.999985933303833}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.3007114830543287e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.315170134665095e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.8553653546860005e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.194032036750286e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611243822798997e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582453553922619e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.598990910320566e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 4.598990910320566e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.598990910320566e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.5816974386371214e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816974386371214e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,0.5,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[911.5577621459961, 180.21970748901367]","[371.17919921875, 347.80419921875, 112.54872131347656, 911.557861328125, 180.21971130371094]",1065.282053020544, Eight,0.9999860525131226,1.4449601337673812e-07,0.9999860525131226,1.300711664953269e-05,-15.749999971278683,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999860525131226}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.300711664953269e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.315171271533472e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.4449601337673812e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.60271828931036e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.6052055240578511e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736065287313522e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.5989914654320785e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816979937486337e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5816979937486337e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.5816979937486337e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.7894292431440704e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,0.75,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[1367.3366432189941, 270.3295612335205]","[371.17919921875, 347.80419921875, 112.54872131347656, 1367.3369140625, 270.3295593261719]",1487.9843012611423, Eight,0.9999822378158569,2.382327295435971e-07,0.9999822378158569,1.670140409260057e-05,-15.25000002349682,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999822378158569}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.670140409260057e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.31513943921891e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.382327295435971e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.194005391397695e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611168327633322e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582425243235491e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.5989739794194406e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.5989739794194406e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.581684393516582e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581684393516582e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 3.581684393516582e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,1.0,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[1823.1155242919922, 360.43941497802734]","[371.17919921875, 347.80419921875, 112.54872131347656, 1823.11572265625, 360.4394226074219]",1930.0457220392886, Eight,0.9999890327453613,1.8553711811364337e-07,0.9999890327453613,1.0129982001672033e-05,-15.499999909953333,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999890327453613}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129982001672033e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475881377809856e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.8553711811364337e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 4.363414518593345e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.605210298016857e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905239075509883e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5817085408673677e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5817085408673677e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789437569816755e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.789437569816755e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.789437569816755e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,1.25,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[2278.8944053649902, 450.5492687225342]","[371.17919921875, 347.80419921875, 112.54872131347656, 2278.894775390625, 450.54925537109375]",2380.7068283210137, Eight,0.9999822378158569,2.382327295435971e-07,0.9999822378158569,1.670140409260057e-05,-15.25000002349682,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999822378158569}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.670140409260057e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.31513943921891e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.382327295435971e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.194005391397695e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611168327633322e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582425243235491e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.5989739794194406e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 4.5989739794194406e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.5989739794194406e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581684393516582e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.581684393516582e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.2,1.5,False,joint,False,"[1484.716796875, 1391.216796875, 450.19487304687505]","[2734.6732864379883, 540.659122467041]","[371.17919921875, 347.80419921875, 112.54872131347656, 2734.673828125, 540.6591186523438]",2835.8706251184904, Eight,0.9999860525131226,2.3823363903829886e-07,0.9999860525131226,1.300711664953269e-05,-15.250000020588676,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999860525131226}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.300711664953269e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475862051047443e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.3823363903829886e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.60271828931036e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611248263691095e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905221867053001e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5816979937486337e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5816979937486337e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816979937486337e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.5816979937486337e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.7894292431440704e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,0.0,False,spider_only,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[0.0, 0.0]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 0.0, 0.0]",1041.9386113959554, Eight,0.9999910593032837,1.8553748759586597e-07,0.9999910593032837,7.889253538451158e-06,-15.499999945113977,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999910593032837}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889253538451158e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.315212767229241e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.8553748759586597e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.6027462669305805e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.6052136286859309e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582492411728481e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.581716034872784e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.581716034872784e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.581716034872784e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.789443120931878e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789443120931878e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,0.25,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[455.77888107299805, 90.10985374450684]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 455.7789306640625, 90.10985565185547]",1140.8287731472267, Eight,0.9999911785125732,2.3823486117180437e-07,0.9999911785125732,7.88925444794586e-06,-15.250000016680895,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999911785125732}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.88925444794586e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475895588664571e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.3823486117180437e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.602747155109e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.6052137397082333e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905251843074666e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.599015057671352e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.7894433984876343e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.7894433984876343e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.7894433984876343e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.7894433984876343e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,0.5,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[911.5577621459961, 180.21970748901367]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 911.557861328125, 180.21971130371094]",1396.0848644725113, Eight,0.9999911785125732,2.3823486117180437e-07,0.9999911785125732,7.88925444794586e-06,-15.250000016680895,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999911785125732}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.88925444794586e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475895588664571e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.3823486117180437e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.602747155109e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.061135262465541e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905251843074666e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.58171631242854e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.7894433984876343e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.7894433984876343e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.7894433984876343e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.7894433984876343e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,0.75,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[1367.3366432189941, 270.3295612335205]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 1367.3369140625, 270.3295593261719]",1740.208141896013, Eight,0.9999890327453613,2.3823434958103462e-07,0.9999890327453613,1.0129982001672033e-05,-15.250000018316706,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999890327453613}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129982001672033e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475881377809856e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.3823434958103462e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.194054241210779e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611308215734425e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582476868606136e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.59900506566413e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5817085408673677e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.5817085408673677e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5817085408673677e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 3.5817085408673677e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,1.0,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[1823.1155242919922, 360.43941497802734]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 1823.11572265625, 360.4394226074219]",2130.564147235122, Eight,0.9999910593032837,3.0589959010285384e-07,0.9999910593032837,7.889253538451158e-06,-14.999999985024823,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999910593032837}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889253538451158e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475894451796194e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.0589959010285384e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.6027462669305805e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.061135040420936e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582492411728481e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.5990145025598395e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.581716034872784e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.581716034872784e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.789443120931878e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789443120931878e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,1.25,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[2278.8944053649902, 450.5492687225342]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 2278.894775390625, 450.54925537109375]",2545.9756673495262, Eight,0.9999912977218628,3.058996469462727e-07,0.9999912977218628,7.889256266935263e-06,-15.00000003762174,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999912977218628}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889256266935263e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.04343290685938e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.058996469462727e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.60274759919821e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.061135484510146e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905252398186178e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5817168675400524e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.7894439535991467e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.7894439535991467e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.7894439535991467e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.7894439535991467e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.4,1.5,False,joint,False,"[1113.53759765625, 1043.41259765625, 337.6461547851562]","[2734.6732864379883, 540.659122467041]","[742.3584594726562, 695.6084594726562, 225.09744262695312, 2734.673828125, 540.6591186523438]",2975.9686320140377, Eight,0.9999889135360718,3.0589893640353694e-07,0.9999889135360718,1.0129981092177331e-05,-14.999999976211905,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999889135360718}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129981092177331e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475880809375667e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.0589893640353694e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.6027342765219146e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611305995288376e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582476313494624e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.599004510552618e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5817082633116115e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5817082633116115e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.5817082633116115e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.789437292260999e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,0.0,False,spider_only,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[0.0, 0.0]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 0.0, 0.0]",1562.90795591441, Eight,0.9999943971633911,3.0590061328439333e-07,0.9999943971633911,4.785090823133942e-06,-14.999999978086715,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999943971633911}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 4.785090823133942e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043448254582472e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.0590061328439333e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.602764918677394e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.605218957756449e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.599029768126428e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5817279697702986e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.7894525578275875e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.1724276544343724e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.1724276544343724e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.1724276544343724e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,0.25,False,joint,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[455.77888107299805, 90.10985374450684]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 455.7789306640625, 90.10985565185547]",1630.501609439081, Eight,0.9999910593032837,3.927828231553576e-07,0.9999910593032837,7.889253538451158e-06,-14.750000049923456,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999910593032837}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889253538451158e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475894451796194e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.927828231553576e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.194068896154704e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.646550090190658e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582492411728481e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905251287963154e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.5990145025598395e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.581716034872784e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 3.581716034872784e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.581716034872784e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,0.5,False,joint,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[911.5577621459961, 180.21970748901367]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 911.557861328125, 180.21971130371094]",1818.2679003799349, Eight,0.999992847442627,3.927835336980934e-07,0.999992847442627,6.1441683101293165e-06,-14.750000029082365,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.999992847442627}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.1441683101293165e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475906388914154e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.927835336980934e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.1940817747417896e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.6465549751719664e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582505734404776e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905261835081888e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.599022551676768e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5817224186551755e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 3.5817224186551755e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 3.5817224186551755e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,0.75,False,joint,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[1367.3366432189941, 270.3295612335205]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 1367.3369140625, 270.3295593261719]",2094.1274044011748, Eight,0.9999929666519165,3.0590015853704244e-07,0.9999929666519165,6.144169219624018e-06,-15.000000034152594,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999929666519165}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.144169219624018e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043441433372209e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.0590015853704244e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.602756925071617e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.0611390372238247e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.9052623901934e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5817226962109316e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789448394491245e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.789448394491245e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.789448394491245e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.1724246013210546e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,1.0,False,joint,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[1823.1155242919922, 360.43941497802734]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 1823.11572265625, 360.4394226074219]",2428.23985516805, Eight,0.999994158744812,3.927840452888631e-07,0.999994158744812,4.78508991363924e-06,-14.750000037918824,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.999994158744812}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 4.78508991363924e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475914346992795e-07}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.927840452888631e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 5.602763586409765e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.061141479714479e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.90526960664306e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.5990286579034034e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.58172713710303e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789451725160319e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 2.789451725160319e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.789451725160319e-10}]"
L22,[22],"[23422, 23422, 60476]","[16, 21, 16]","[1703, 197021]","[16, 16]",0.6,1.25,False,joint,False,"[742.3583984375, 695.6083984375, 225.09743652343752]","[2278.8944053649902, 450.5492687225342]","[1113.5377197265625, 1043.4127197265625, 337.6461486816406, 2278.894775390625, 450.54925537109375]",2799.8280853435795, Eight,0.9999881982803345,8.315188892993319e-07,0.9999881982803345,1.0129973816219717e-05,-14.000000019645254,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999881982803345}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129973816219717e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 8.315188892993319e-07}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.315188892993319e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 9.237340670154026e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.363410965879666e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.73608638155099e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.582470762379501e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905234079506272e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.599001179883544e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 4.599001179883544e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 4.599001179883544e-10}]"
